,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
832,833,9,3,44.0,9548,1,0,0,3,0,1,0,5,2,2,0,5,7,5,2003,2003,1,1,12,13,2,223.0,2,4,2,3,4,4,3,483,6,0,458,941,1,0,1,5,941,888,0,1829,1,0,2,1,3,1,2,7,6,1,TA,2,2003.0,RFn,2,613,5,5,2,192,39,0,0,0,0,,0,0,0,1,2010,8,4,237000
411,412,3,3,100.0,34650,1,0,3,0,0,4,0,8,2,2,1,2,5,4,1955,1955,3,1,13,14,3,0.0,3,4,1,4,4,3,5,1056,6,0,0,1056,1,4,0,5,1056,0,0,1056,1,0,1,0,3,1,3,5,6,0,,2,1955.0,Fin,2,572,5,5,2,264,0,0,0,0,0,,0,0,0,1,2006,8,4,145000
1028,1029,8,3,79.0,9492,1,0,3,3,0,4,0,12,0,2,0,0,5,4,1941,1950,1,1,14,15,3,0.0,3,4,1,4,4,4,5,368,2,81,359,768,1,4,1,5,968,408,0,1376,1,0,1,0,3,1,3,6,6,1,Gd,2,1941.0,Unf,1,240,5,5,2,0,0,0,0,0,0,,0,0,0,4,2007,8,4,105000
1341,1342,4,3,66.0,13695,1,0,3,3,0,4,0,20,5,2,0,2,6,4,2003,2004,1,1,12,13,3,0.0,3,4,2,3,4,4,3,814,6,0,300,1114,1,0,1,5,1114,0,0,1114,1,0,1,0,3,1,2,6,6,0,,6,2004.0,Unf,2,576,5,5,2,0,78,0,0,0,0,,0,0,0,7,2008,8,4,155000
743,744,12,3,70.0,12886,1,0,0,3,0,4,0,19,2,2,0,7,5,5,1963,1999,1,1,6,6,3,0.0,3,4,1,3,4,1,1,444,6,0,76,520,1,0,1,5,1464,0,0,1464,0,1,2,0,3,1,3,6,3,1,TA,2,1997.0,RFn,2,480,5,5,2,302,0,0,0,100,0,,0,0,0,10,2009,8,4,175000
150,151,4,3,120.0,10356,1,0,3,3,0,0,0,5,2,2,0,2,5,5,1975,1975,1,1,6,6,3,0.0,3,4,1,4,4,1,2,716,6,0,253,969,1,4,1,5,969,0,0,969,0,0,1,1,3,1,3,5,6,0,,2,1975.0,Unf,2,440,5,5,2,0,0,0,0,0,0,,3,0,0,1,2007,8,4,122000
533,534,4,3,50.0,5000,1,0,3,2,0,4,1,3,2,2,0,2,1,2,1946,1950,1,1,12,13,3,0.0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,0,2,334,0,0,334,0,0,1,0,1,1,1,2,6,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,2007,8,4,39300
1333,1334,8,4,60.0,7200,1,0,3,3,0,0,0,9,2,2,0,0,5,5,1938,1995,1,1,13,14,3,0.0,3,4,1,4,4,4,6,0,6,0,803,803,1,0,1,5,803,557,0,1360,0,0,1,1,2,1,2,6,6,0,,6,1951.0,Unf,1,297,5,5,2,0,65,190,0,0,0,,3,0,0,7,2006,8,4,125500
904,905,4,3,69.0,6173,1,0,0,3,0,4,0,19,2,2,0,2,5,5,1967,1967,1,1,6,14,2,75.0,3,4,1,4,4,4,3,599,6,0,277,876,1,4,1,5,902,0,0,902,0,0,1,0,3,1,3,6,6,0,,2,1967.0,Unf,1,288,5,5,2,0,0,0,0,0,0,,3,0,0,8,2007,8,4,125500
345,346,8,3,65.0,6435,1,0,3,3,0,4,0,3,6,2,0,0,6,4,1939,1950,1,1,8,8,3,0.0,3,4,0,4,4,4,6,0,6,0,972,972,1,2,1,5,972,605,0,1577,0,0,1,0,3,1,1,6,6,1,Gd,6,1939.0,Unf,1,312,5,5,2,0,0,0,0,0,0,,0,0,0,10,2006,8,4,140200
1272,1273,4,3,69.0,13526,1,0,0,3,0,1,0,19,2,2,0,2,5,5,1965,1965,3,1,6,10,2,114.0,3,4,1,4,4,4,2,560,4,74,0,935,1,4,1,5,935,0,0,935,1,0,1,0,3,1,3,5,6,0,,2,1965.0,Unf,1,288,5,5,2,180,0,0,0,0,0,,3,0,0,11,2006,8,4,137000
1005,1006,12,3,65.0,8385,1,0,3,3,0,4,0,5,2,2,0,7,5,7,1977,1977,1,1,6,6,2,220.0,2,4,1,3,2,1,3,595,6,0,390,985,1,4,1,5,985,0,0,985,0,0,2,0,3,1,3,6,6,0,,2,1977.0,Unf,1,328,5,5,2,210,0,0,0,0,0,,0,0,0,11,2008,8,4,149900
1375,1376,4,3,89.0,10991,1,0,0,1,0,4,0,23,2,2,0,2,8,4,2007,2007,1,1,12,13,2,80.0,2,4,2,3,4,2,6,0,6,0,1571,1571,1,0,1,5,1571,0,0,1571,0,0,2,0,3,1,2,7,6,1,Gd,2,2007.0,Fin,3,722,5,5,2,100,36,0,0,0,0,,0,0,0,12,2007,6,5,239000
1262,1263,8,3,69.0,11250,1,0,3,3,0,4,0,4,2,2,0,0,4,4,1957,1989,1,1,13,14,3,0.0,3,4,1,4,4,1,6,0,6,0,1104,1104,1,0,1,1,1104,684,0,1788,1,0,1,0,5,1,3,8,3,2,TA,2,1957.0,Unf,1,304,5,5,2,120,0,0,0,0,0,,0,0,0,11,2009,8,4,161500
48,49,3,4,33.0,4456,1,0,3,3,0,4,0,17,2,2,1,5,4,4,1920,2008,1,1,8,8,3,0.0,3,4,0,4,4,4,6,0,6,0,736,736,1,2,1,5,736,716,0,1452,0,0,2,0,2,3,3,8,6,0,,0,,,0,0,0,0,0,0,0,102,0,0,0,,0,0,0,6,2009,6,5,113000
1267,1268,4,3,89.0,13214,1,0,0,1,0,4,0,23,2,2,0,2,9,4,2008,2009,3,1,11,5,3,0.0,0,4,2,1,4,2,6,0,6,0,2002,2002,1,0,1,5,2018,0,0,2018,0,0,2,0,3,1,0,10,6,1,Gd,2,2009.0,Fin,3,746,5,5,2,144,76,0,0,0,0,,0,0,0,5,2010,8,4,378500
456,457,10,4,34.0,4571,1,1,3,3,0,4,0,17,2,2,0,5,5,4,1916,1950,1,1,0,0,3,0.0,3,4,0,4,4,4,6,0,6,0,624,624,1,1,0,5,624,720,0,1344,0,0,1,0,4,1,3,7,6,0,,6,1916.0,Unf,3,513,2,2,2,0,0,96,0,0,0,,0,0,0,5,2008,0,0,98000
457,458,4,3,69.0,53227,1,0,0,2,0,1,1,4,2,2,0,2,4,5,1954,1994,0,5,9,10,3,0.0,3,4,1,3,4,2,2,1116,6,0,248,1364,1,0,1,5,1663,0,0,1663,1,0,1,0,2,1,2,6,2,2,Gd,2,1954.0,Fin,2,529,5,5,2,224,137,0,0,0,0,,0,0,0,3,2008,8,4,256000
1146,1147,4,3,69.0,11200,1,0,3,3,0,4,0,20,2,2,0,2,6,4,1985,1985,1,1,13,15,2,85.0,2,4,1,3,4,4,3,1258,6,0,40,1298,1,4,1,5,1298,0,0,1298,1,0,2,0,3,1,2,5,6,1,TA,2,1985.0,Unf,2,403,5,5,2,165,26,0,0,0,0,,0,0,0,5,2006,8,4,180000
892,893,4,3,70.0,8414,1,0,3,3,0,4,0,19,2,2,0,2,6,7,1963,2003,3,1,6,6,3,0.0,3,4,1,4,4,4,3,663,6,0,396,1059,1,4,1,5,1068,0,0,1068,0,1,1,0,3,1,3,6,6,0,,2,1963.0,RFn,1,264,5,5,2,192,0,0,0,0,0,,3,0,0,2,2006,8,4,154500
1235,1236,10,3,96.0,13132,1,0,3,3,0,4,0,6,2,2,0,5,5,4,1914,1950,1,1,13,14,3,0.0,3,4,0,3,4,3,6,0,6,0,747,747,1,2,1,2,892,892,0,1784,0,0,1,1,4,1,3,9,6,0,,6,1914.0,Unf,1,180,2,2,0,203,40,0,0,0,0,,0,0,0,7,2006,8,4,138887
923,924,0,3,50.0,8012,1,0,3,3,0,4,0,20,2,2,4,2,6,4,1993,1994,1,1,9,10,3,0.0,2,4,2,3,4,4,4,165,3,137,598,1604,1,0,1,5,1617,0,0,1617,1,0,2,0,2,1,2,5,6,1,Fa,2,1993.0,RFn,2,533,5,5,2,0,69,0,0,0,0,,0,0,0,7,2008,8,4,193000
1048,1049,4,3,100.0,21750,1,0,3,3,0,4,0,11,2,2,0,2,5,3,1960,2006,3,1,6,6,2,75.0,3,1,3,0,0,0,0,0,0,0,0,0,1,4,1,5,1771,0,0,1771,0,0,1,0,3,1,3,9,2,1,TA,2,1960.0,Unf,2,336,5,5,2,0,0,0,0,0,0,,1,0,0,11,2009,8,4,115000
776,777,4,3,86.0,11210,1,0,0,3,0,4,0,5,2,2,0,2,7,4,2005,2006,1,1,12,13,2,240.0,2,4,2,3,4,1,3,20,6,0,1594,1614,1,0,1,5,1614,0,0,1614,0,0,2,0,3,1,2,7,6,0,,2,2005.0,RFn,3,865,5,5,2,144,59,0,0,0,0,,0,0,0,7,2006,6,5,221500
186,187,12,3,69.0,9947,1,0,0,3,0,1,0,11,2,2,0,7,7,4,1990,1991,1,1,6,6,3,0.0,3,4,2,3,4,1,3,611,6,0,577,1188,1,0,1,5,1217,0,0,1217,1,0,2,0,3,1,2,6,6,0,,2,1990.0,Unf,2,497,5,5,2,168,27,0,0,0,0,,1,0,0,6,2009,8,4,173000
226,227,9,3,82.0,9950,1,0,0,3,0,4,0,15,2,2,0,5,7,4,1995,1995,1,1,12,13,2,290.0,2,4,2,3,4,4,3,565,6,0,638,1203,1,0,1,5,1214,1306,0,2520,0,0,2,1,4,1,2,9,6,1,TA,2,1995.0,RFn,3,721,5,5,2,224,114,0,0,0,0,,0,0,0,6,2007,8,0,290000
1089,1090,0,1,37.0,3316,1,2,0,3,0,4,0,21,2,2,4,2,8,4,2005,2005,1,1,8,8,3,0.0,2,4,2,3,4,4,3,1039,6,0,208,1247,1,0,1,5,1247,0,0,1247,1,0,1,1,1,1,2,4,6,1,Gd,2,2005.0,Fin,2,550,5,5,2,0,84,0,0,0,0,,0,0,0,4,2006,8,4,197000
547,548,13,3,54.0,7244,1,0,3,3,0,4,0,11,2,2,0,6,5,6,1970,1970,1,1,12,13,3,0.0,3,2,1,3,4,1,1,619,6,0,149,768,1,0,1,5,768,0,0,768,1,0,1,0,2,1,3,5,6,0,,6,1987.0,Unf,2,624,5,5,2,104,0,0,0,0,0,,0,0,0,4,2007,8,4,129500
282,283,0,3,34.0,5063,1,0,3,3,0,4,0,16,2,2,3,2,7,4,2007,2008,1,1,12,13,4,166.0,2,4,2,3,4,4,3,904,6,0,410,1314,1,0,1,5,1314,0,0,1314,1,0,2,0,2,1,2,6,6,1,Gd,2,2008.0,RFn,2,626,5,5,2,172,62,0,0,0,0,,0,0,0,4,2009,5,4,207500
1266,1267,3,4,60.0,10120,1,0,0,0,0,4,0,17,1,2,1,4,7,3,1910,1950,3,1,13,14,3,0.0,1,4,1,4,4,4,6,0,6,0,925,925,1,4,0,2,964,925,0,1889,0,0,1,1,4,2,3,9,6,1,Gd,6,1960.0,Unf,1,308,5,5,0,0,0,264,0,0,0,,3,0,0,1,2007,8,4,122000
472,473,2,4,35.0,3675,1,0,3,3,0,4,0,7,2,2,4,7,6,4,2005,2005,1,1,12,13,2,80.0,3,4,2,3,4,2,3,459,6,0,88,547,1,0,1,5,1072,0,0,1072,1,0,1,0,2,1,3,5,6,0,,3,2005.0,RFn,2,525,5,5,2,0,28,0,0,0,0,,0,0,0,6,2008,8,4,148000
1105,1106,9,3,98.0,12256,1,0,0,3,0,0,0,15,2,2,0,5,8,4,1994,1995,1,1,6,6,2,362.0,2,4,2,1,4,1,3,1032,6,0,431,1463,1,0,1,5,1500,1122,0,2622,1,0,2,1,3,1,2,9,6,2,TA,2,1994.0,RFn,2,712,5,5,2,186,32,0,0,0,0,,0,0,0,4,2010,8,4,325000
887,888,8,3,59.0,16466,1,0,0,3,0,4,0,7,2,2,0,0,5,6,1955,1955,1,1,8,8,3,0.0,3,2,2,4,4,4,6,0,6,0,816,816,1,4,1,5,872,521,0,1393,0,0,1,1,3,1,3,8,6,0,,2,1955.0,Unf,1,300,5,5,2,121,0,0,0,265,0,,0,0,0,4,2008,8,4,135500
461,462,10,3,60.0,7200,1,0,3,3,0,4,0,18,1,2,0,5,7,8,1936,2007,1,1,13,14,3,0.0,2,2,2,3,2,4,1,350,2,43,0,560,1,0,1,5,575,560,0,1135,1,0,1,0,3,1,2,6,6,0,,6,1971.0,RFn,2,576,5,5,2,256,0,0,0,0,0,,3,0,0,4,2009,8,4,155000
16,17,4,3,69.0,11241,1,0,0,3,0,1,0,12,2,2,0,2,6,6,1970,1970,1,1,13,14,2,180.0,3,4,1,4,4,4,1,578,6,0,426,1004,1,0,1,5,1004,0,0,1004,1,0,1,0,2,1,3,5,6,1,TA,2,1970.0,Fin,2,480,5,5,2,0,0,0,0,0,0,,0,3,700,3,2010,8,4,149000
565,566,10,3,66.0,6858,1,0,3,0,0,0,0,18,2,2,0,5,6,3,1915,1950,1,1,13,14,3,0.0,3,4,2,3,4,4,6,0,6,0,806,806,1,4,0,2,841,806,0,1647,1,0,1,1,4,1,1,6,6,0,,6,1920.0,Unf,1,216,5,5,2,0,66,136,0,0,0,,0,0,0,5,2010,8,4,128000
19,20,4,3,70.0,7560,1,0,3,3,0,4,0,12,2,2,0,2,5,5,1958,1965,3,1,3,10,3,0.0,3,4,1,4,4,4,4,504,6,0,525,1029,1,4,1,5,1339,0,0,1339,0,0,1,0,3,1,3,6,2,0,,2,1958.0,Unf,1,294,5,5,2,0,0,0,0,0,0,,3,0,0,5,2009,0,0,139000
927,928,9,3,69.0,9900,1,0,3,3,0,4,0,14,1,2,0,5,7,4,1968,1968,1,1,8,8,2,342.0,3,4,1,4,4,4,2,552,6,0,280,832,1,2,1,5,1098,880,0,1978,0,0,2,1,4,1,3,9,6,1,Gd,2,1968.0,RFn,2,486,5,5,2,0,43,0,0,0,0,,1,0,0,4,2008,8,4,176000
1265,1266,1,1,35.0,3735,1,0,3,3,0,3,0,21,2,2,4,5,7,4,1999,1999,3,1,8,8,2,218.0,2,4,2,3,4,4,3,450,6,0,241,691,1,0,1,5,713,739,0,1452,1,0,2,1,3,1,2,6,6,0,,6,1999.0,Unf,2,506,5,5,2,0,34,0,0,0,0,,0,0,0,3,2006,8,4,183900
1354,1355,9,3,69.0,10316,1,0,0,3,0,4,0,5,2,2,0,5,7,4,2000,2000,1,1,12,13,3,0.0,2,4,2,3,4,4,3,735,6,0,257,992,1,0,1,5,992,873,0,1865,1,0,2,1,3,1,2,7,6,1,TA,2,2000.0,RFn,3,839,5,5,2,0,184,0,0,0,0,,0,0,0,6,2008,8,4,235000
1261,1262,4,3,80.0,9600,1,0,3,3,0,4,0,12,2,2,0,2,5,5,1956,1956,3,1,8,8,3,0.0,3,4,1,4,4,4,5,504,6,0,546,1050,1,2,1,5,1050,0,0,1050,0,0,1,0,2,1,3,5,6,0,,2,1956.0,Unf,1,338,5,5,2,0,0,0,0,0,0,,0,0,0,6,2009,8,4,128900
725,726,4,3,60.0,6960,1,0,3,3,0,4,0,12,2,2,0,2,4,5,1970,1970,1,1,6,10,3,0.0,3,4,1,4,4,4,1,375,2,50,250,864,1,4,1,5,864,0,0,864,0,0,1,0,3,1,2,5,6,0,,6,1989.0,Unf,2,660,5,5,2,96,0,0,0,0,0,,0,3,500,11,2009,8,4,120500
363,364,1,4,21.0,1680,1,0,3,3,0,4,0,2,2,2,3,5,6,7,1972,2007,1,1,6,6,2,510.0,3,4,1,4,4,4,1,162,6,0,321,483,1,2,1,5,483,504,0,987,0,0,1,1,2,1,2,5,6,0,,6,1972.0,Unf,1,264,5,5,2,250,0,0,0,0,0,,0,0,0,5,2009,8,4,118000
807,808,10,3,144.0,21384,1,0,3,3,0,4,0,3,2,2,0,5,5,5,1923,2004,1,1,13,14,3,0.0,3,4,1,4,4,2,3,1309,6,0,15,1324,1,0,1,5,1072,504,0,1576,2,0,1,1,3,1,2,6,6,1,TA,2,1923.0,RFn,2,528,5,5,2,0,312,0,0,0,0,,0,0,0,5,2009,8,4,223500
1164,1165,12,3,69.0,16157,1,0,0,3,0,2,0,24,1,2,0,7,5,6,1978,1978,1,1,9,10,3,0.0,3,4,2,3,4,2,1,680,5,77,289,1360,1,0,1,5,1432,0,0,1432,1,0,1,1,2,1,2,5,6,1,TA,2,1978.0,Unf,2,588,5,5,2,168,180,0,0,0,0,,0,0,0,6,2007,8,4,194000
493,494,4,3,70.0,7931,1,0,3,3,0,4,0,12,2,2,0,2,5,5,1960,1960,1,1,3,14,3,0.0,3,4,1,4,4,4,2,374,4,102,363,1269,1,4,1,1,1269,0,0,1269,0,0,1,1,3,1,3,6,6,1,Fa,6,1964.0,Unf,1,308,5,5,2,0,0,0,0,0,0,,0,0,0,6,2008,8,4,155000
21,22,7,4,57.0,7449,1,1,3,0,0,4,0,9,2,2,0,1,7,6,1930,1950,1,1,13,14,3,0.0,3,4,2,4,4,4,6,0,6,0,637,637,1,0,1,2,1108,0,0,1108,0,0,1,0,3,1,2,6,6,1,Gd,2,1930.0,Unf,1,280,5,5,0,0,0,205,0,0,0,,1,0,0,6,2007,8,4,139400
1139,1140,5,3,98.0,8731,1,0,0,3,0,4,0,3,2,2,0,2,5,4,1920,1950,1,1,11,12,3,0.0,3,1,0,4,4,4,2,645,6,0,270,915,1,4,1,5,1167,0,0,1167,0,0,1,0,3,1,3,6,0,1,Gd,6,1972.0,Unf,2,495,5,5,2,0,0,216,0,126,0,,0,0,0,5,2007,8,4,144000
1081,1082,4,3,75.0,7500,1,0,3,3,0,0,0,19,1,2,0,2,5,4,1963,1963,1,1,6,6,3,0.0,3,4,1,4,4,4,1,824,6,0,216,1040,1,1,1,5,1040,0,0,1040,1,0,1,1,3,1,3,5,6,0,,2,1963.0,Fin,1,308,5,5,2,0,0,220,0,0,0,,3,0,0,6,2010,8,4,133000
768,769,4,3,70.0,9100,1,0,3,3,0,4,0,5,2,2,0,2,7,4,2004,2005,3,1,12,13,3,0.0,2,4,2,3,4,4,3,24,6,0,1836,1860,1,0,1,5,1836,0,0,1836,0,0,2,0,3,1,2,8,6,1,Gd,2,2004.0,Fin,2,484,5,5,2,120,33,0,0,0,0,,0,0,0,10,2006,8,4,216837
858,859,4,3,80.0,10400,1,0,3,3,0,4,0,14,2,2,0,2,7,4,1976,1976,1,1,6,6,2,189.0,3,4,1,3,4,4,6,0,6,0,1090,1090,1,4,1,5,1370,0,0,1370,0,0,2,0,3,1,3,6,6,1,TA,2,1976.0,RFn,2,479,5,5,2,0,0,0,0,0,0,,3,0,0,6,2009,8,3,152000
549,550,9,1,75.0,9375,1,0,3,3,0,4,0,21,2,2,0,5,7,4,2003,2004,1,1,12,13,3,0.0,2,4,2,3,4,4,6,0,6,0,912,912,1,0,1,5,912,1182,0,2094,0,0,2,1,4,1,2,8,6,1,Gd,4,2003.0,Fin,2,615,5,5,2,182,182,0,0,0,0,,0,0,0,11,2009,8,4,263000
766,767,9,3,80.0,10421,1,0,3,3,0,4,0,14,2,2,0,5,7,4,1988,1988,1,1,6,6,2,42.0,3,4,1,3,4,4,3,394,6,0,586,980,1,4,1,5,980,734,0,1714,0,0,2,1,3,1,3,7,6,1,TA,2,1988.0,Unf,2,496,5,5,2,228,66,156,0,0,0,,3,3,500,3,2010,8,4,196500
812,813,4,0,66.0,8712,0,0,3,0,0,4,1,9,2,2,0,2,5,4,1952,1952,3,1,13,14,3,0.0,1,4,1,4,4,1,6,0,6,0,540,540,1,4,0,1,1044,0,0,1044,0,0,1,0,2,1,1,4,6,0,,3,1952.0,Unf,2,504,5,5,0,0,0,0,0,0,0,,0,3,54,6,2010,8,2,55993
477,478,9,3,105.0,13693,1,0,3,3,0,4,0,16,2,2,0,5,9,4,2006,2006,3,1,12,13,2,772.0,0,4,2,3,4,1,6,0,6,0,2153,2153,1,0,1,5,2069,574,0,2643,0,0,2,1,3,1,0,9,6,1,Gd,4,2006.0,Fin,3,694,5,5,2,414,84,0,0,0,0,,0,0,0,3,2007,8,4,380000
797,798,4,3,57.0,7677,1,0,3,3,0,4,0,12,2,2,0,2,5,4,1953,1953,1,1,12,13,3,0.0,3,4,1,4,4,4,2,570,6,0,203,773,1,2,1,5,773,0,0,773,0,0,1,0,2,1,3,4,6,0,,2,1953.0,Unf,1,240,5,5,2,0,0,0,0,0,0,,0,0,0,4,2008,8,0,110000
339,340,4,3,66.0,12400,1,0,0,3,0,4,0,12,1,2,0,2,6,6,1958,1998,3,1,13,14,2,176.0,3,4,1,4,1,4,5,585,6,0,630,1215,1,4,1,1,1215,0,0,1215,0,0,1,0,3,1,3,6,6,0,,2,1958.0,Unf,1,297,5,5,2,0,0,0,0,234,0,,0,0,0,6,2009,8,4,155000
796,797,4,3,71.0,8197,1,0,3,3,0,4,0,19,2,2,0,2,6,4,1977,1977,1,1,9,10,2,148.0,3,4,1,4,4,4,6,0,6,0,660,660,1,0,1,5,1285,0,0,1285,0,0,1,1,3,1,3,7,6,1,TA,2,1977.0,RFn,2,528,5,5,2,138,0,0,0,0,0,,3,0,0,4,2007,8,4,143500
478,479,4,3,79.0,10637,1,0,3,3,0,4,0,5,2,2,0,2,8,4,2007,2008,3,1,12,13,4,336.0,2,4,2,1,4,2,3,1288,6,0,417,1705,1,0,1,5,1718,0,0,1718,1,0,2,0,3,1,2,7,6,1,Gd,2,2007.0,RFn,3,826,5,5,2,208,44,0,0,0,0,,0,0,0,9,2009,8,4,297000
224,225,4,3,103.0,13472,1,0,3,3,0,4,0,16,2,2,0,2,10,4,2003,2003,3,1,12,13,2,922.0,0,4,2,1,4,2,3,56,6,0,2336,2392,1,0,1,5,2392,0,0,2392,0,0,2,0,3,1,0,8,6,1,Ex,2,2003.0,Fin,3,968,5,5,2,248,105,0,0,0,0,,0,0,0,6,2009,8,4,386250
1037,1038,9,3,69.0,9240,1,0,3,3,0,4,0,5,2,2,0,5,8,4,2001,2002,1,1,12,13,2,396.0,2,4,2,3,4,4,6,0,6,0,1055,1055,1,0,1,5,1055,1208,0,2263,0,0,2,1,3,1,2,7,6,1,TA,4,2001.0,Fin,2,905,5,5,2,0,45,0,0,189,0,,0,0,0,9,2008,8,4,287000
540,541,4,3,85.0,14601,1,0,3,3,0,4,0,23,2,2,0,2,9,4,2006,2006,3,1,12,13,2,584.0,0,4,2,1,4,1,3,1260,6,0,578,1838,1,0,1,5,1838,0,0,1838,1,0,2,0,2,1,0,8,6,1,Gd,2,2006.0,Fin,3,765,5,5,2,270,68,0,0,0,0,,0,0,0,3,2009,8,4,315000
671,672,10,2,54.0,6629,1,0,3,3,0,4,0,7,0,2,0,5,6,5,1925,1950,2,1,13,14,3,0.0,3,2,0,4,4,4,2,551,6,0,121,672,1,4,0,5,697,672,0,1369,1,0,2,0,3,1,3,6,6,0,,6,1930.0,Unf,1,300,5,5,2,147,0,0,0,0,0,,0,0,0,7,2009,8,4,103600
268,269,5,4,71.0,6900,1,0,3,3,0,4,0,9,2,2,0,2,5,5,1940,1955,1,1,12,13,3,0.0,3,4,1,4,4,4,1,403,5,18,212,740,1,0,1,5,778,0,0,778,0,0,1,0,2,1,3,4,6,1,Gd,6,1966.0,Fin,1,924,1,1,2,0,25,0,0,0,0,,0,0,0,2,2008,8,4,120500
1101,1102,4,3,61.0,9758,1,0,0,3,0,4,0,12,2,2,0,2,5,4,1971,1971,1,1,6,8,3,0.0,3,4,1,4,4,4,2,412,4,58,251,950,1,4,1,5,950,0,0,950,0,0,1,0,3,1,3,5,6,0,,6,1981.0,Unf,1,280,5,5,2,0,0,0,0,0,0,,0,0,0,7,2007,8,4,119500
571,572,4,3,60.0,7332,1,0,3,3,0,4,0,12,2,2,0,2,6,5,1959,1959,1,1,14,15,2,207.0,3,4,1,4,4,4,2,414,6,0,450,864,1,0,1,5,864,0,0,864,1,0,1,0,2,1,2,4,6,0,,2,1959.0,Unf,1,288,5,5,2,168,0,0,0,0,0,,0,0,0,10,2006,8,0,120000
257,258,4,3,68.0,8814,1,0,3,3,0,4,0,5,2,2,0,2,7,4,2006,2006,1,1,12,13,4,180.0,2,4,2,3,4,4,3,1334,6,0,270,1604,1,0,1,5,1604,0,0,1604,1,0,2,1,3,1,2,8,6,1,Gd,2,2006.0,RFn,2,660,5,5,2,123,110,0,0,0,0,,0,0,0,3,2009,8,0,220000
814,815,8,3,45.0,8248,1,1,3,3,0,4,0,7,2,2,0,0,5,6,1918,1950,1,1,11,12,3,0.0,3,4,0,4,4,4,6,0,6,0,686,686,2,2,1,5,686,564,0,1250,0,1,1,1,3,1,1,7,6,0,,6,1955.0,Unf,1,280,5,5,1,207,0,96,0,0,0,,0,0,0,7,2006,8,4,116000
580,581,4,3,69.0,14585,1,0,0,3,0,1,0,12,2,2,0,2,6,5,1960,1987,1,1,13,14,2,85.0,3,4,1,4,4,4,2,594,5,46,331,1144,1,0,1,5,1429,0,0,1429,0,1,1,0,3,1,2,7,6,2,Gd,2,1960.0,Unf,2,572,5,5,2,216,110,0,0,0,0,,0,0,0,6,2007,8,4,181900
1173,1174,8,3,138.0,18030,1,0,0,0,0,4,0,4,2,2,0,0,5,5,1946,1994,1,1,8,8,3,0.0,3,4,1,4,4,4,5,152,2,90,977,1598,1,4,1,5,1636,971,479,3086,0,0,3,0,3,1,0,12,0,1,Gd,0,,,0,0,0,0,2,122,0,0,0,0,0,,3,0,0,3,2007,8,4,200500
885,886,0,1,50.0,5119,1,0,0,3,0,1,0,21,2,2,4,2,9,4,1999,2000,1,1,8,8,2,60.0,2,4,2,1,4,1,3,1238,6,0,460,1698,1,0,1,5,1709,0,0,1709,1,0,2,0,2,1,2,5,6,1,TA,2,1999.0,Fin,2,506,5,5,2,97,65,0,0,0,0,,0,0,0,1,2008,1,0,328900
1064,1065,4,3,69.0,11000,1,0,0,3,0,1,0,12,2,2,0,2,5,5,1966,1966,1,1,9,10,2,200.0,3,4,1,4,4,3,2,740,5,48,184,1154,1,0,1,5,1154,0,0,1154,0,0,1,1,3,1,3,6,6,1,Po,2,1966.0,RFn,2,480,5,5,2,0,58,0,0,0,0,,3,0,0,11,2009,8,4,154000
1386,1387,9,3,80.0,16692,1,0,0,3,0,4,0,14,6,2,0,5,7,4,1978,1978,1,1,9,10,2,184.0,3,4,1,3,4,4,2,790,4,90,133,1392,1,4,1,5,1392,1392,0,2784,1,0,3,1,5,1,2,12,6,2,TA,2,1978.0,RFn,2,564,5,5,2,0,112,0,0,440,519,Fa,3,4,2000,7,2006,8,4,250000
897,898,14,3,64.0,7018,1,0,3,3,0,4,0,20,1,2,2,5,5,4,1979,1979,1,1,9,10,3,0.0,3,4,3,0,0,0,0,0,0,0,0,0,1,4,1,5,1120,1120,0,2240,0,0,2,0,6,2,3,12,6,0,,6,1979.0,Unf,2,528,5,5,2,154,0,0,0,0,0,,0,0,0,6,2009,8,2,142953
